Zeit,Kreise_Code,Kreise_Name,pval_baureifsLand,pval_insgesamt,AMR_Key,gLat,gLong,d_kreise
2018,9376,Schwandorf.Landkreis,95.24,62.75,9362,49.3261854,12.1092708,1
2017,9376,Schwandorf.Landkreis,92.76,61.6,9362,49.3261854,12.1092708,1
2016,9376,Schwandorf.Landkreis,71.34,47.91,9362,49.3261854,12.1092708,1
2015,9376,Schwandorf.Landkreis,97.15,66.87,9362,49.3261854,12.1092708,1
2014,9376,Schwandorf.Landkreis,82.34,50.05,9362,49.3261854,12.1092708,1
2013,9376,Schwandorf.Landkreis,75.6,49.89,9362,49.3261854,12.1092708,1
2012,9376,Schwandorf.Landkreis,81.61,45.3,9362,49.3261854,12.1092708,1
2011,9376,Schwandorf.Landkreis,72.01,45.67,9362,49.3261854,12.1092708,1
2010,9376,Schwandorf.Landkreis,72.24,37.61,9362,49.3261854,12.1092708,1
2009,9376,Schwandorf.Landkreis,75.71,35.12,9362,49.3261854,12.1092708,1
2008,9376,Schwandorf.Landkreis,84.77,42.26,9362,49.3261854,12.1092708,1
2007,9376,Schwandorf.Landkreis,80.69,37.53,9362,49.3261854,12.1092708,1
2006,9376,Schwandorf.Landkreis,60.57,45.43,9362,49.3261854,12.1092708,1
2005,9376,Schwandorf.Landkreis,71.4,40.19,9362,49.3261854,12.1092708,1
2004,9376,Schwandorf.Landkreis,65.76,45.87,9362,49.3261854,12.1092708,1
2003,9376,Schwandorf.Landkreis,65.87,53.89,9362,49.3261854,12.1092708,1
2002,9376,Schwandorf.Landkreis,60.185,42.33,9362,49.3261854,12.1092708,1
2001,9376,Schwandorf.Landkreis,54.5,54.5,9362,49.3261854,12.1092708,1
2000,9376,Schwandorf.Landkreis,50.41,46.15,9362,49.3261854,12.1092708,1
1999,9376,Schwandorf.Landkreis,33.42,32.1,9362,49.3261854,12.1092708,1
1998,9376,Schwandorf.Landkreis,42.49,38.75,9362,49.3261854,12.1092708,1
1997,9376,Schwandorf.Landkreis,46.67,42.77,9362,49.3261854,12.1092708,1
1996,9376,Schwandorf.Landkreis,56.56,50.63,9362,49.3261854,12.1092708,1
1995,9376,Schwandorf.Landkreis,54.26,39.65,9362,49.3261854,12.1092708,1
2021,9377,Tirschenreuth.Landkreis,52.61,37.15,9479,49.8780234,12.3372095,1
2020,9377,Tirschenreuth.Landkreis,49.42,36.19,9479,49.8780234,12.3372095,1
2019,9377,Tirschenreuth.Landkreis,47.27,26.3,9479,49.8780234,12.3372095,1
2018,9377,Tirschenreuth.Landkreis,50.5,26.05,9479,49.8780234,12.3372095,1
2017,9377,Tirschenreuth.Landkreis,47.24,29.87,9479,49.8780234,12.3372095,1
2016,9377,Tirschenreuth.Landkreis,32.51,28.29,9479,49.8780234,12.3372095,1
2015,9377,Tirschenreuth.Landkreis,38.97,31.05,9479,49.8780234,12.3372095,1
2014,9377,Tirschenreuth.Landkreis,36.58,25.96,9479,49.8780234,12.3372095,1
2013,9377,Tirschenreuth.Landkreis,40.28,28.33,9479,49.8780234,12.3372095,1
2012,9377,Tirschenreuth.Landkreis,32.85,23.85,9479,49.8780234,12.3372095,1
2011,9377,Tirschenreuth.Landkreis,36.92,25.42,9479,49.8780234,12.3372095,1
2010,9377,Tirschenreuth.Landkreis,38.13,18.12,9479,49.8780234,12.3372095,1
2009,9377,Tirschenreuth.Landkreis,35.08,12.17,9479,49.8780234,12.3372095,1
2008,9377,Tirschenreuth.Landkreis,32.49,19.18,9479,49.8780234,12.3372095,1
2007,9377,Tirschenreuth.Landkreis,34.92,16.07,9479,49.8780234,12.3372095,1
2006,9377,Tirschenreuth.Landkreis,36.09,14.66,9479,49.8780234,12.3372095,1
2005,9377,Tirschenreuth.Landkreis,39.68,28.34,9479,49.8780234,12.3372095,1
2004,9377,Tirschenreuth.Landkreis,36.88,18.98,9479,49.8780234,12.3372095,1
2003,9377,Tirschenreuth.Landkreis,36.05,22.55,9479,49.8780234,12.3372095,1
2002,9377,Tirschenreuth.Landkreis,47.42,41.73,9479,49.8780234,12.3372095,1
2001,9377,Tirschenreuth.Landkreis,43.13,28.69,9479,49.8780234,12.3372095,1
2000,9377,Tirschenreuth.Landkreis,43.58,31.69,9479,49.8780234,12.3372095,1
1999,9377,Tirschenreuth.Landkreis,42.07,34.37,9479,49.8780234,12.3372095,1
1998,9377,Tirschenreuth.Landkreis,40.56,37.53,9479,49.8780234,12.3372095,1
1997,9377,Tirschenreuth.Landkreis,34.72,23.19,9479,49.8780234,12.3372095,1
1996,9377,Tirschenreuth.Landkreis,35.03,23.42,9479,49.8780234,12.3372095,1
1995,9377,Tirschenreuth.Landkreis,35.28,26.52,9479,49.8780234,12.3372095,1
2021,7331,Alzey-Worms.Landkreis,222.0,189.14,6412,49.77713,8.095766,1
2020,7331,Alzey-Worms.Landkreis,222.99,148.12,6412,49.77713,8.095766,1
2019,7331,Alzey-Worms.Landkreis,203.89,161.09,6412,49.77713,8.095766,1
2018,7331,Alzey-Worms.Landkreis,183.52,147.1,6412,49.77713,8.095766,1
2017,7331,Alzey-Worms.Landkreis,158.68,111.17,6412,49.77713,8.095766,1
2016,7331,Alzey-Worms.Landkreis,150.6,124.54,6412,49.77713,8.095766,1
2015,7331,Alzey-Worms.Landkreis,143.945,112.42,6412,49.77713,8.095766,1
2014,7331,Alzey-Worms.Landkreis,137.29,121.38,6412,49.77713,8.095766,1
2013,7331,Alzey-Worms.Landkreis,148.13,122.88,6412,49.77713,8.095766,1
2012,7331,Alzey-Worms.Landkreis,132.7,88.17,6412,49.77713,8.095766,1
2011,7331,Alzey-Worms.Landkreis,124.14,105.26,6412,49.77713,8.095766,1
2010,7331,Alzey-Worms.Landkreis,126.08,92.37,6412,49.77713,8.095766,1
2009,7331,Alzey-Worms.Landkreis,130.15,105.74,6412,49.77713,8.095766,1
2008,7331,Alzey-Worms.Landkreis,127.26,104.61,6412,49.77713,8.095766,1
2007,7331,Alzey-Worms.Landkreis,136.8,103.77,6412,49.77713,8.095766,1
2006,7331,Alzey-Worms.Landkreis,136.49,111.6,6412,49.77713,8.095766,1
2005,7331,Alzey-Worms.Landkreis,136.18,116.49,6412,49.77713,8.095766,1
2004,7331,Alzey-Worms.Landkreis,134.86,105.31,6412,49.77713,8.095766,1
2003,7331,Alzey-Worms.Landkreis,123.48,90.58,6412,49.77713,8.095766,1
2002,7331,Alzey-Worms.Landkreis,116.61,96.34,6412,49.77713,8.095766,1
2001,7331,Alzey-Worms.Landkreis,112.44,67.84,6412,49.77713,8.095766,1
2000,7331,Alzey-Worms.Landkreis,119.43,90.37,6412,49.77713,8.095766,1
1999,7331,Alzey-Worms.Landkreis,113.08,83.28,6412,49.77713,8.095766,1
1998,7331,Alzey-Worms.Landkreis,112.43,68.35,6412,49.77713,8.095766,1
1997,7331,Alzey-Worms.Landkreis,97.99,55.39,6412,49.77713,8.095766,1
1996,7331,Alzey-Worms.Landkreis,103.22,70.06,6412,49.77713,8.095766,1
1995,7331,Alzey-Worms.Landkreis,100.69,54.52,6412,49.77713,8.095766,1
2021,7332,BadDürkheim.Landkreis,343.56,244.11,8222,49.4632944,8.1705063,1
2020,7332,BadDürkheim.Landkreis,249.21,185.22,8222,49.4632944,8.1705063,1
2019,7332,BadDürkheim.Landkreis,262.04,181.24,8222,49.4632944,8.1705063,1
2018,7332,BadDürkheim.Landkreis,255.53,186.85,8222,49.4632944,8.1705063,1
2017,7332,BadDürkheim.Landkreis,223.1,194.04,8222,49.4632944,8.1705063,1
2016,7332,BadDürkheim.Landkreis,216.54500000000002,124.43,8222,49.4632944,8.1705063,1
2015,7332,BadDürkheim.Landkreis,209.99,177.39,8222,49.4632944,8.1705063,1
2014,7332,BadDürkheim.Landkreis,186.51,161.15,8222,49.4632944,8.1705063,1
2013,7332,BadDürkheim.Landkreis,205.55,174.11,8222,49.4632944,8.1705063,1
2012,7332,BadDürkheim.Landkreis,203.12,151.48,8222,49.4632944,8.1705063,1
2011,7332,BadDürkheim.Landkreis,191.995,151.21,8222,49.4632944,8.1705063,1
2010,7332,BadDürkheim.Landkreis,180.87,159.16,8222,49.4632944,8.1705063,1
2009,7332,BadDürkheim.Landkreis,189.86,174.12,8222,49.4632944,8.1705063,1
2008,7332,BadDürkheim.Landkreis,198.05,136.42,8222,49.4632944,8.1705063,1
2007,7332,BadDürkheim.Landkreis,192.32,149.24,8222,49.4632944,8.1705063,1
2006,7332,BadDürkheim.Landkreis,200.2,158.08,8222,49.4632944,8.1705063,1
2005,7332,BadDürkheim.Landkreis,193.93,180.5,8222,49.4632944,8.1705063,1
2004,7332,BadDürkheim.Landkreis,194.28,148.86,8222,49.4632944,8.1705063,1
2003,7332,BadDürkheim.Landkreis,153.45,125.47,8222,49.4632944,8.1705063,1
2002,7332,BadDürkheim.Landkreis,199.73,97.34,8222,49.4632944,8.1705063,1
2001,7332,BadDürkheim.Landkreis,191.325,114.82,8222,49.4632944,8.1705063,1
2000,7332,BadDürkheim.Landkreis,182.92,113.82,8222,49.4632944,8.1705063,1
1999,7332,BadDürkheim.Landkreis,179.46,123.9,8222,49.4632944,8.1705063,1
1998,7332,BadDürkheim.Landkreis,165.51,84.74,8222,49.4632944,8.1705063,1
1997,7332,BadDürkheim.Landkreis,150.96,84.8,8222,49.4632944,8.1705063,1
1996,7332,BadDürkheim.Landkreis,152.11,70.26,8222,49.4632944,8.1705063,1
1995,7332,BadDürkheim.Landkreis,151.74,45.59,8222,49.4632944,8.1705063,1
2021,7333,Donnersbergkreis,120.05,95.95,8222,49.6333308,7.916663,1
2020,7333,Donnersbergkreis,123.18,80.64,8222,49.6333308,7.916663,1
2019,7333,Donnersbergkreis,96.4,86.49,8222,49.6333308,7.916663,1
2018,7333,Donnersbergkreis,94.39,67.62,8222,49.6333308,7.916663,1
2017,7333,Donnersbergkreis,93.48,80.84,8222,49.6333308,7.916663,1
2016,7333,Donnersbergkreis,87.72,74.97,8222,49.6333308,7.916663,1
2015,7333,Donnersbergkreis,86.59,75.07,8222,49.6333308,7.916663,1
2014,7333,Donnersbergkreis,93.49,88.29,8222,49.6333308,7.916663,1
2013,7333,Donnersbergkreis,84.93,73.61,8222,49.6333308,7.916663,1
2012,7333,Donnersbergkreis,93.44,78.47,8222,49.6333308,7.916663,1
2011,7333,Donnersbergkreis,92.8,82.9,8222,49.6333308,7.916663,1
2010,7333,Donnersbergkreis,92.57,75.71,8222,49.6333308,7.916663,1
2009,7333,Donnersbergkreis,86.03,50.16,8222,49.6333308,7.916663,1
2008,7333,Donnersbergkreis,84.07,53.76,8222,49.6333308,7.916663,1
2007,7333,Donnersbergkreis,82.59,52.98,8222,49.6333308,7.916663,1
2006,7333,Donnersbergkreis,81.11,67.53,8222,49.6333308,7.916663,1
2005,7333,Donnersbergkreis,84.07,58.94,8222,49.6333308,7.916663,1
2004,7333,Donnersbergkreis,69.73,60.03,8222,49.6333308,7.916663,1
2003,7333,Donnersbergkreis,77.85,50.44,8222,49.6333308,7.916663,1
2002,7333,Donnersbergkreis,73.88,46.61,8222,49.6333308,7.916663,1
2001,7333,Donnersbergkreis,73.3,43.56,8222,49.6333308,7.916663,1
2000,7333,Donnersbergkreis,61.7,34.91,8222,49.6333308,7.916663,1
1999,7333,Donnersbergkreis,63.74,44.24,8222,49.6333308,7.916663,1
1998,7333,Donnersbergkreis,64.36,35.53,8222,49.6333308,7.916663,1
1997,7333,Donnersbergkreis,58.91,34.04,8222,49.6333308,7.916663,1
1996,7333,Donnersbergkreis,53.5,22.3,8222,49.6333308,7.916663,1
1995,7333,Donnersbergkreis,46.54,25.95,8222,49.6333308,7.916663,1
2021,7334,Germersheim.Landkreis,391.17,233.02,8222,49.2222749,8.36659,1
2020,7334,Germersheim.Landkreis,325.64,266.83,8222,49.2222749,8.36659,1
2019,7334,Germersheim.Landkreis,324.0,223.88,8222,49.2222749,8.36659,1
2018,7334,Germersheim.Landkreis,281.08,188.32,8222,49.2222749,8.36659,1
2017,7334,Germersheim.Landkreis,242.63,120.81,8222,49.2222749,8.36659,1
2016,7334,Germersheim.Landkreis,204.18,131.88,8222,49.2222749,8.36659,1
2015,7334,Germersheim.Landkreis,217.44,137.08,8222,49.2222749,8.36659,1
2014,7334,Germersheim.Landkreis,189.55,144.8,8222,49.2222749,8.36659,1
2013,7334,Germersheim.Landkreis,177.76,121.88,8222,49.2222749,8.36659,1
2012,7334,Germersheim.Landkreis,177.01,116.98,8222,49.2222749,8.36659,1
2011,7334,Germersheim.Landkreis,177.75,136.15,8222,49.2222749,8.36659,1
2010,7334,Germersheim.Landkreis,166.16,80.85,8222,49.2222749,8.36659,1
2009,7334,Germersheim.Landkreis,156.7,113.15,8222,49.2222749,8.36659,1
2008,7334,Germersheim.Landkreis,165.6,63.54,8222,49.2222749,8.36659,1
2007,7334,Germersheim.Landkreis,158.255,87.36,8222,49.2222749,8.36659,1
2006,7334,Germersheim.Landkreis,150.91,48.2,8222,49.2222749,8.36659,1
2005,7334,Germersheim.Landkreis,151.87,121.83,8222,49.2222749,8.36659,1
2004,7334,Germersheim.Landkreis,164.465,42.11,8222,49.2222749,8.36659,1
2003,7334,Germersheim.Landkreis,177.06,124.06,8222,49.2222749,8.36659,1
2002,7334,Germersheim.Landkreis,173.24,119.85,8222,49.2222749,8.36659,1
2001,7334,Germersheim.Landkreis,168.54000000000002,89.72,8222,49.2222749,8.36659,1
2000,7334,Germersheim.Landkreis,163.84,92.63,8222,49.2222749,8.36659,1
1999,7334,Germersheim.Landkreis,147.82,98.0,8222,49.2222749,8.36659,1
1998,7334,Germersheim.Landkreis,135.13,88.45,8222,49.2222749,8.36659,1
1997,7334,Germersheim.Landkreis,137.52,70.72,8222,49.2222749,8.36659,1
1996,7334,Germersheim.Landkreis,126.51,59.96,8222,49.2222749,8.36659,1
1995,7334,Germersheim.Landkreis,113.01,68.86,8222,49.2222749,8.36659,1
2021,7335,Kaiserslautern.Landkreis,161.91,111.58,10041,49.4432174,7.7689951,1
2020,7335,Kaiserslautern.Landkreis,133.15,82.08,10041,49.4432174,7.7689951,1
2019,7335,Kaiserslautern.Landkreis,141.07,78.15,10041,49.4432174,7.7689951,1
2018,7335,Kaiserslautern.Landkreis,120.79,49.91,10041,49.4432174,7.7689951,1
2017,7335,Kaiserslautern.Landkreis,131.8,74.17,10041,49.4432174,7.7689951,1
2016,7335,Kaiserslautern.Landkreis,124.99,84.54,10041,49.4432174,7.7689951,1
2015,7335,Kaiserslautern.Landkreis,123.98,99.77,10041,49.4432174,7.7689951,1
2014,7335,Kaiserslautern.Landkreis,104.73,83.64,10041,49.4432174,7.7689951,1
2013,7335,Kaiserslautern.Landkreis,106.39,84.76,10041,49.4432174,7.7689951,1
2012,7335,Kaiserslautern.Landkreis,105.94,88.31,10041,49.4432174,7.7689951,1
2011,7335,Kaiserslautern.Landkreis,109.39,84.23,10041,49.4432174,7.7689951,1
2010,7335,Kaiserslautern.Landkreis,106.36,71.74,10041,49.4432174,7.7689951,1
2009,7335,Kaiserslautern.Landkreis,106.68,56.17,10041,49.4432174,7.7689951,1
2008,7335,Kaiserslautern.Landkreis,91.21,45.05,10041,49.4432174,7.7689951,1
2007,7335,Kaiserslautern.Landkreis,94.05,30.42,10041,49.4432174,7.7689951,1
2006,7335,Kaiserslautern.Landkreis,96.89,71.02,10041,49.4432174,7.7689951,1
2005,7335,Kaiserslautern.Landkreis,93.94,78.69,10041,49.4432174,7.7689951,1
2004,7335,Kaiserslautern.Landkreis,92.24,70.5,10041,49.4432174,7.7689951,1
2003,7335,Kaiserslautern.Landkreis,100.6,79.8,10041,49.4432174,7.7689951,1
2002,7335,Kaiserslautern.Landkreis,100.98,57.53,10041,49.4432174,7.7689951,1
2001,7335,Kaiserslautern.Landkreis,93.33,53.44,10041,49.4432174,7.7689951,1
2000,7335,Kaiserslautern.Landkreis,69.74,45.87,10041,49.4432174,7.7689951,1
1999,7335,Kaiserslautern.Landkreis,60.46,40.46,10041,49.4432174,7.7689951,1
1998,7335,Kaiserslautern.Landkreis,57.42,31.82,10041,49.4432174,7.7689951,1
1997,7335,Kaiserslautern.Landkreis,50.9,28.57,10041,49.4432174,7.7689951,1
1996,7335,Kaiserslautern.Landkreis,47.59,31.07,10041,49.4432174,7.7689951,1
1995,7335,Kaiserslautern.Landkreis,43.08,21.56,10041,49.4432174,7.7689951,1
2021,7336,Kusel.Landkreis,56.34,53.71,10041,49.5399844,7.4008479,1
2020,7336,Kusel.Landkreis,66.8,49.74,10041,49.5399844,7.4008479,1
2019,7336,Kusel.Landkreis,69.03,59.03,10041,49.5399844,7.4008479,1
2018,7336,Kusel.Landkreis,66.99,62.49,10041,49.5399844,7.4008479,1
2017,7336,Kusel.Landkreis,65.125,49.73,10041,49.5399844,7.4008479,1
2016,7336,Kusel.Landkreis,63.26,57.8,10041,49.5399844,7.4008479,1
2015,7336,Kusel.Landkreis,59.66,51.88,10041,49.5399844,7.4008479,1
2014,7336,Kusel.Landkreis,54.44,50.79,10041,49.5399844,7.4008479,1
2013,7336,Kusel.Landkreis,68.64,47.45,10041,49.5399844,7.4008479,1
2012,7336,Kusel.Landkreis,54.32,30.1,10041,49.5399844,7.4008479,1
2011,7336,Kusel.Landkreis,50.56,46.92,10041,49.5399844,7.4008479,1
2010,7336,Kusel.Landkreis,51.96,51.14,10041,49.5399844,7.4008479,1
2009,7336,Kusel.Landkreis,54.54,47.95,10041,49.5399844,7.4008479,1
2008,7336,Kusel.Landkreis,47.974999999999994,30.81,10041,49.5399844,7.4008479,1
2007,7336,Kusel.Landkreis,41.41,41.41,10041,49.5399844,7.4008479,1
2006,7336,Kusel.Landkreis,49.29,39.91,10041,49.5399844,7.4008479,1
2005,7336,Kusel.Landkreis,47.44,44.13,10041,49.5399844,7.4008479,1
2004,7336,Kusel.Landkreis,36.6,31.62,10041,49.5399844,7.4008479,1
2003,7336,Kusel.Landkreis,37.84,24.93,10041,49.5399844,7.4008479,1
2002,7336,Kusel.Landkreis,39.0,23.86,10041,49.5399844,7.4008479,1
2001,7336,Kusel.Landkreis,35.67,27.02,10041,49.5399844,7.4008479,1
2000,7336,Kusel.Landkreis,37.04,22.03,10041,49.5399844,7.4008479,1
1999,7336,Kusel.Landkreis,28.1,21.99,10041,49.5399844,7.4008479,1
1998,7336,Kusel.Landkreis,30.86,19.1,10041,49.5399844,7.4008479,1
1997,7336,Kusel.Landkreis,26.19,15.83,10041,49.5399844,7.4008479,1
1996,7336,Kusel.Landkreis,27.04,17.05,10041,49.5399844,7.4008479,1
1995,7336,Kusel.Landkreis,22.81,14.06,10041,49.5399844,7.4008479,1
2021,7337,SüdlicheWeinstraße.Landkreis,282.64,243.6,8222,50.147418,7.17018,1
2020,7337,SüdlicheWeinstraße.Landkreis,246.05,208.74,8222,50.147418,7.17018,1
2019,7337,SüdlicheWeinstraße.Landkreis,192.23,152.52,8222,50.147418,7.17018,1
2018,7337,SüdlicheWeinstraße.Landkreis,199.56,157.33,8222,50.147418,7.17018,1
2017,7337,SüdlicheWeinstraße.Landkreis,198.84,143.14,8222,50.147418,7.17018,1
2016,7337,SüdlicheWeinstraße.Landkreis,159.91,132.19,8222,50.147418,7.17018,1
2015,7337,SüdlicheWeinstraße.Landkreis,161.01,120.04,8222,50.147418,7.17018,1
2014,7337,SüdlicheWeinstraße.Landkreis,154.42,132.37,8222,50.147418,7.17018,1
2013,7337,SüdlicheWeinstraße.Landkreis,136.44,126.63,8222,50.147418,7.17018,1
2012,7337,SüdlicheWeinstraße.Landkreis,142.32,121.76,8222,50.147418,7.17018,1
2011,7337,SüdlicheWeinstraße.Landkreis,152.24,135.99,8222,50.147418,7.17018,1
2010,7337,SüdlicheWeinstraße.Landkreis,139.42,96.28,8222,50.147418,7.17018,1
2009,7337,SüdlicheWeinstraße.Landkreis,131.87,103.47,8222,50.147418,7.17018,1
2008,7337,SüdlicheWeinstraße.Landkreis,137.35,102.73,8222,50.147418,7.17018,1
2007,7337,SüdlicheWeinstraße.Landkreis,130.19,104.52,8222,50.147418,7.17018,1
2006,7337,SüdlicheWeinstraße.Landkreis,142.03,84.4,8222,50.147418,7.17018,1
2005,7337,SüdlicheWeinstraße.Landkreis,121.07,109.35,8222,50.147418,7.17018,1
2004,7337,SüdlicheWeinstraße.Landkreis,131.195,43.43,8222,50.147418,7.17018,1
2003,7337,SüdlicheWeinstraße.Landkreis,141.32,125.72,8222,50.147418,7.17018,1
2002,7337,SüdlicheWeinstraße.Landkreis,145.66,93.75,8222,50.147418,7.17018,1
2001,7337,SüdlicheWeinstraße.Landkreis,130.3,74.37,8222,50.147418,7.17018,1
2000,7337,SüdlicheWeinstraße.Landkreis,119.66,76.76,8222,50.147418,7.17018,1
1999,7337,SüdlicheWeinstraße.Landkreis,120.42,82.47,8222,50.147418,7.17018,1
1998,7337,SüdlicheWeinstraße.Landkreis,119.26,48.32,8222,50.147418,7.17018,1
1997,7337,SüdlicheWeinstraße.Landkreis,105.65,75.19,8222,50.147418,7.17018,1
1996,7337,SüdlicheWeinstraße.Landkreis,110.27,74.05,8222,50.147418,7.17018,1
1995,7337,SüdlicheWeinstraße.Landkreis,103.02,65.87,8222,50.147418,7.17018,1
2021,7338,Rhein-Pfalz-Kreis,465.16,266.63,8222,50.325312,7.311091,1
2020,7338,Rhein-Pfalz-Kreis,480.62,311.29,8222,50.325312,7.311091,1
2019,7338,Rhein-Pfalz-Kreis,431.88,269.02,8222,50.325312,7.311091,1
2018,7338,Rhein-Pfalz-Kreis,383.14,270.69,8222,50.325312,7.311091,1
2017,7338,Rhein-Pfalz-Kreis,318.09,235.94,8222,50.325312,7.311091,1
2016,7338,Rhein-Pfalz-Kreis,292.95,244.26,8222,50.325312,7.311091,1
2015,7338,Rhein-Pfalz-Kreis,259.71,176.54,8222,50.325312,7.311091,1
2014,7338,Rhein-Pfalz-Kreis,248.81,187.74,8222,50.325312,7.311091,1
2013,7338,Rhein-Pfalz-Kreis,248.89,213.95,8222,50.325312,7.311091,1
2012,7338,Rhein-Pfalz-Kreis,234.45,181.22,8222,50.325312,7.311091,1
2011,7338,Rhein-Pfalz-Kreis,246.14,213.91,8222,50.325312,7.311091,1
2010,7338,Rhein-Pfalz-Kreis,229.54,162.08,8222,50.325312,7.311091,1
2009,7338,Rhein-Pfalz-Kreis,232.11,201.95,8222,50.325312,7.311091,1
2008,7338,Rhein-Pfalz-Kreis,225.44,193.25,8222,50.325312,7.311091,1
2007,7338,Rhein-Pfalz-Kreis,231.41,198.95,8222,50.325312,7.311091,1
2006,7338,Rhein-Pfalz-Kreis,237.1,206.46,8222,50.325312,7.311091,1
2005,7338,Rhein-Pfalz-Kreis,231.38,173.6,8222,50.325312,7.311091,1
2004,7338,Rhein-Pfalz-Kreis,238.62,180.41,8222,50.325312,7.311091,1
2003,7338,Rhein-Pfalz-Kreis,234.62,179.38,8222,50.325312,7.311091,1
2002,7338,Rhein-Pfalz-Kreis,247.91,174.28,8222,50.325312,7.311091,1
2001,7338,Rhein-Pfalz-Kreis,261.2,131.28,8222,50.325312,7.311091,1
2000,7338,Rhein-Pfalz-Kreis,199.38,145.33,8222,50.325312,7.311091,1
1999,7338,Rhein-Pfalz-Kreis,234.29,160.18,8222,50.325312,7.311091,1
1998,7338,Rhein-Pfalz-Kreis,228.5,219.53,8222,50.325312,7.311091,1
1997,7338,Rhein-Pfalz-Kreis,236.92,132.97,8222,50.325312,7.311091,1
1996,7338,Rhein-Pfalz-Kreis,233.37,113.11,8222,50.325312,7.311091,1
1995,7338,Rhein-Pfalz-Kreis,208.22,125.34,8222,50.325312,7.311091,1
2021,7339,Mainz-Bingen.Landkreis,263.87,158.26,6412,49.923878,8.060023,1
2020,7339,Mainz-Bingen.Landkreis,320.34,224.82,6412,49.923878,8.060023,1
2019,7339,Mainz-Bingen.Landkreis,296.72,222.1,6412,49.923878,8.060023,1
2018,7339,Mainz-Bingen.Landkreis,289.6,210.71,6412,49.923878,8.060023,1
2017,7339,Mainz-Bingen.Landkreis,256.8,209.84,6412,49.923878,8.060023,1
2016,7339,Mainz-Bingen.Landkreis,238.14,160.17,6412,49.923878,8.060023,1
2015,7339,Mainz-Bingen.Landkreis,290.63,204.48,6412,49.923878,8.060023,1
2014,7339,Mainz-Bingen.Landkreis,219.07,174.27,6412,49.923878,8.060023,1
2013,7339,Mainz-Bingen.Landkreis,226.63,160.83,6412,49.923878,8.060023,1
2012,7339,Mainz-Bingen.Landkreis,217.67,164.58,6412,49.923878,8.060023,1
2011,7339,Mainz-Bingen.Landkreis,217.51,127.82,6412,49.923878,8.060023,1
2010,7339,Mainz-Bingen.Landkreis,205.88,151.79,6412,49.923878,8.060023,1
2009,7339,Mainz-Bingen.Landkreis,211.55,188.26,6412,49.923878,8.060023,1
2008,7339,Mainz-Bingen.Landkreis,211.9466666666667,60.13,6412,49.923878,8.060023,1
2007,7339,Mainz-Bingen.Landkreis,212.34333333333333,147.51,6412,49.923878,8.060023,1
2006,7339,Mainz-Bingen.Landkreis,212.74,140.92,6412,49.923878,8.060023,1
2005,7339,Mainz-Bingen.Landkreis,205.48,169.58,6412,49.923878,8.060023,1
2004,7339,Mainz-Bingen.Landkreis,201.13,168.86,6412,49.923878,8.060023,1
2003,7339,Mainz-Bingen.Landkreis,198.22,138.21,6412,49.923878,8.060023,1
2002,7339,Mainz-Bingen.Landkreis,201.5,77.17,6412,49.923878,8.060023,1
2001,7339,Mainz-Bingen.Landkreis,203.82,103.76,6412,49.923878,8.060023,1
2000,7339,Mainz-Bingen.Landkreis,201.42,137.05,6412,49.923878,8.060023,1
1999,7339,Mainz-Bingen.Landkreis,180.98,99.87,6412,49.923878,8.060023,1
1998,7339,Mainz-Bingen.Landkreis,167.78,99.24,6412,49.923878,8.060023,1
1997,7339,Mainz-Bingen.Landkreis,174.46,80.48,6412,49.923878,8.060023,1
1996,7339,Mainz-Bingen.Landkreis,196.82,64.0,6412,49.923878,8.060023,1
1995,7339,Mainz-Bingen.Landkreis,212.47,131.7,6412,49.923878,8.060023,1
2021,3252,Hameln-Pyrmont.Landkreis,80.94,57.56,3241,52.116503,9.374006,1
2020,3252,Hameln-Pyrmont.Landkreis,65.27,51.34,3241,52.116503,9.374006,1
2019,3252,Hameln-Pyrmont.Landkreis,49.6,38.16,3241,52.116503,9.374006,1
